t_s,dt_s,volts,force_mN,raw_code,seq,n_held
1.655034,0.004039,1.97891,197.345566,3320060,3287,1
1.657056,0.002022,1.971626,196.631509,3307840,3288,1
1.659072,0.002016,1.977944,197.250868,3318440,3289,1
1.661088,0.002016,1.98164,197.61319,3324640,3290,1
1.663111,0.002023,1.969987,196.470836,3305090,3291,2
1.667143,0.004032,1.967198,196.197428,3300410,3293,1
1.669165,0.002022,1.977307,197.188422,3317370,3294,1
1.671181,0.002016,1.984131,197.857385,3328820,3295,1
1.673197,0.002016,1.976955,197.153915,3316780,3296,2
1.677235,0.004038,1.975948,197.055198,3315090,3298,1
1.679251,0.002016,1.976073,197.067452,3315300,3299,1
1.681274,0.002023,1.981539,197.603289,3324470,3300,1
1.68329,0.002016,1.982868,197.733572,3326700,3301,2
1.687328,0.004038,1.980615,197.512709,3322920,3303,1
1.689344,0.002016,1.980102,197.462419,3322060,3304,1
1.69136,0.002016,1.981753,197.624268,3324830,3305,1
1.693383,0.002023,1.980525,197.503886,3322770,3306,2
1.697415,0.004032,1.985168,197.959043,3330560,3308,1
1.699437,0.002022,1.975179,196.979813,3313800,3309,1
1.701453,0.002016,1.980943,197.544863,3323470,3310,1
1.703469,0.002016,1.99151,198.580755,3341200,3311,1
1.705491,0.002022,1.980227,197.474673,3322270,3312,2
1.709523,0.004032,1.988077,198.244215,3335440,3314,1
1.711546,0.002023,1.991057,198.536347,3340440,3315,1
1.713562,0.002016,1.984501,197.893657,3329440,3316,1
1.715578,0.002016,1.981378,197.587506,3324200,3317,2
1.719616,0.004038,1.973277,196.793358,3310610,3319,1
1.721632,0.002016,1.982367,197.684459,3325860,3320,1
1.723655,0.002023,1.977634,197.220478,3317920,3321,1
1.725671,0.002016,1.991248,198.555071,3340760,3322,2
1.729709,0.004038,1.98316,197.762197,3327190,3324,1
1.731725,0.002016,1.982278,197.675734,3325710,3325,1
1.733741,0.002016,1.988679,198.30323,3336450,3326,1
1.735763,0.002022,1.987034,198.141969,3333690,3327,2
1.739795,0.004032,1.978725,197.32743,3319750,3329,1
1.741818,0.002023,1.984727,197.915812,3329820,3330,1
1.743834,0.002016,1.982451,197.692693,3326000,3331,1
1.74585,0.002016,1.979327,197.386445,3320760,3332,1
1.747872,0.002022,1.979136,197.367721,3320440,3333,2
1.751911,0.004039,1.983005,197.747002,3326930,3335,1
1.753927,0.002016,1.985306,197.972572,3330790,3336,1
1.755943,0.002016,1.989937,198.426553,3338560,3337,1
1.757965,0.002022,1.982808,197.72769,3326600,3338,2
1.761997,0.004032,1.986444,198.084131,3332700,3340,1
1.764019,0.002022,1.983309,197.776804,3327440,3341,1
1.766035,0.002016,1.981038,197.554176,3323630,3342,1
1.768051,0.002016,1.99244,198.671924,3342760,3343,2
1.77209,0.004039,1.993912,198.816225,3345230,3345,1
1.774106,0.002016,1.984435,197.887187,3329330,3346,1
1.776128,0.002022,1.98347,197.792587,3327710,3347,1
1.778144,0.002016,1.993692,198.794659,3344860,3348,2
1.782183,0.004039,1.989538,198.387438,3337890,3350,1
1.784199,0.002016,1.988679,198.30323,3336450,3351,1
1.786215,0.002016,1.986527,198.092267,3332840,3352,1
1.788237,0.002022,1.981872,197.635933,3325030,3353,2
1.792275,0.004038,1.984811,197.924046,3329960,3355,1
1.794291,0.002016,1.982808,197.72769,3326600,3356,1
1.796307,0.002016,1.983768,197.8218,3328210,3357,1
1.798323,0.002016,1.98254,197.701418,3326150,3358,1
1.800346,0.002023,1.979327,197.386445,3320760,3359,2
1.804384,0.004038,1.97857,197.312235,3319490,3361,1
1.8064,0.002016,1.991141,198.544582,3340580,3362,1
1.808416,0.002016,1.988423,198.278134,3336020,3363,1
1.810439,0.002023,1.98198,197.646521,3325210,3364,2
1.814471,0.004032,1.982009,197.649364,3325260,3366,1
1.816493,0.002022,1.984149,197.85915,3328850,3367,1
1.818509,0.002016,1.989746,198.407829,3338240,3368,1
1.820525,0.002016,1.991093,198.539876,3340500,3369,2
1.824563,0.004038,1.987588,198.196278,3334620,3371,1
1.826579,0.002016,1.989937,198.426553,3338560,3372,1
1.828602,0.002023,1.981735,197.622503,3324800,3373,1
1.830618,0.002016,1.981914,197.640051,3325100,3374,2
1.834656,0.004038,1.980341,197.485848,3322460,3376,1
1.836672,0.002016,1.990426,198.47449,3339380,3377,1
1.838695,0.002023,1.978767,197.331547,3319820,3378,1
1.840711,0.002016,1.981443,197.593878,3324310,3379,1
1.842727,0.002016,1.982778,197.724749,3326550,3380,2
1.846765,0.004038,1.982582,197.705535,3326220,3382,1
1.848781,0.002016,1.983839,197.82876,3328330,3383,1
1.850803,0.002022,1.986676,198.106874,3333090,3384,1
1.852819,0.002016,1.98735,198.172947,3334220,3385,2
1.856858,0.004039,1.983535,197.798959,3327820,3387,1
1.858874,0.002016,1.991969,198.625751,3341970,3388,1
1.86089,0.002016,1.990902,198.521152,3340180,3389,1
1.862912,0.002022,1.980633,197.514473,3322950,3390,2
1.866951,0.004039,1.985317,197.97365,3330810,3392,1
1.868967,0.002016,1.992255,198.653788,3342450,3393,1
1.870983,0.002016,1.991224,198.552718,3340720,3394,1
1.872999,0.002016,1.983786,197.823565,3328240,3395,2
