t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.924525,0.002029,2.715551,-425.477506,1166320198,18284,2
0.928576,0.004051,2.715985,-426.34935,1166506615,18286,1
0.930605,0.002029,2.716046,-426.47189,1166532996,18287,1
0.932633,0.002028,2.714825,-424.019077,1166008279,18288,1
0.934656,0.002023,2.71454,-423.446553,1165885940,18289,1
0.936685,0.002029,2.715813,-426.003826,1166432721,18290,2
0.940742,0.004057,2.715925,-426.228818,1166480726,18292,1
0.942765,0.002023,2.716551,-427.486362,1166750015,18293,1
0.944793,0.002028,2.716861,-428.109107,1166882764,18294,1
0.946822,0.002029,2.715542,-425.459426,1166316532,18295,2
0.95088,0.004058,2.71497,-424.310361,1166070591,18297,1
0.952909,0.002029,2.716076,-426.532155,1166545701,18298,1
0.954931,0.002022,2.7157,-425.776826,1166384272,18299,1
0.95696,0.002029,2.715678,-425.732631,1166374785,18300,2
0.961017,0.004057,2.716013,-426.405597,1166518521,18302,1
0.963046,0.002029,2.715326,-425.025513,1166223535,18303,1
0.965069,0.002023,2.714619,-423.605252,1165920148,18304,1
0.967097,0.002028,2.715511,-425.397152,1166302978,18305,1
0.969126,0.002029,2.715876,-426.130384,1166459809,18306,2
0.973184,0.004058,2.716097,-426.574341,1166554717,18308,1
0.975206,0.002022,2.716356,-427.094635,1166666155,18309,1
0.977235,0.002029,2.715538,-425.451391,1166314533,18310,1
0.979264,0.002029,2.71471,-423.788058,1165958910,18311,2
0.983321,0.004057,2.715405,-425.184213,1166257795,18313,1
0.985344,0.002023,2.715763,-425.903384,1166411178,18314,1
0.987373,0.002029,2.715729,-425.835082,1166396550,18315,1
0.989401,0.002028,2.716151,-426.68282,1166577798,18316,2
0.993459,0.004058,2.715515,-425.405187,1166304869,18318,1
0.995488,0.002029,2.71452,-423.406376,1165877236,18319,1
0.99751,0.002022,2.715279,-424.931097,1166203458,18320,1
0.999539,0.002029,2.715812,-426.001817,1166432481,18321,1
1.001568,0.002029,2.715521,-425.41724,1166307159,18322,2
1.005625,0.004057,2.71591,-426.198685,1166474543,18324,1
1.007648,0.002023,2.715716,-425.808967,1166391050,18325,1
1.009677,0.002029,2.714872,-424.113493,1166028852,18326,1
1.011705,0.002028,2.715223,-424.818601,1166179543,18327,2
1.015757,0.004052,2.716105,-426.590412,1166558161,18329,1
1.017785,0.002028,2.716054,-426.487961,1166536455,18330,1
1.019814,0.002029,2.716264,-426.90982,1166626259,18331,1
1.021843,0.002029,2.715538,-425.451391,1166314693,18332,2
1.025901,0.004058,2.71431,-422.984516,1165787387,18334,1
1.027923,0.002022,2.714499,-423.36419,1165868339,18335,1
1.029952,0.002029,2.715423,-425.220372,1166265217,18336,1
1.031981,0.002029,2.715171,-424.714141,1166156875,18337,1
1.034009,0.002028,2.71559,-425.555851,1166336842,18338,2
1.038061,0.004052,2.715464,-425.302736,1166282899,18340,1
1.040089,0.002028,2.714423,-423.211517,1165835828,18341,1
1.042118,0.002029,2.714503,-423.372225,1165870010,18342,1
1.044147,0.002029,2.71544,-425.254523,1166272791,18343,2
1.048198,0.004051,2.714924,-424.217953,1166050958,18345,1
1.050227,0.002029,2.715387,-425.148054,1166249944,18346,1
1.052256,0.002029,2.715426,-425.226399,1166266548,18347,1
1.054285,0.002029,2.714363,-423.090985,1165809886,18348,2
1.058336,0.004051,2.714464,-423.29388,1165853344,18350,1
1.060365,0.002029,2.715713,-425.802941,1166389674,18351,1
1.062393,0.002028,2.715486,-425.34693,1166292315,18352,1
1.064422,0.002029,2.716061,-426.502023,1166539366,18353,1
1.066451,0.002029,2.716085,-426.550235,1166549612,18354,2
1.070502,0.004051,2.714804,-423.976891,1165999333,18356,1
1.072531,0.002029,2.714438,-423.241649,1165842042,18357,1
1.07456,0.002029,2.715533,-425.441347,1166312261,18358,1
1.076589,0.002029,2.715304,-424.981319,1166214226,18359,2
1.08064,0.004051,2.715616,-425.608082,1166348140,18361,1
1.082669,0.002029,2.715683,-425.742675,1166376952,18362,1
1.084697,0.002028,2.714745,-423.858368,1165973900,18363,1
1.086726,0.002029,2.714412,-423.189419,1165831358,18364,2
1.090777,0.004051,2.715533,-425.441347,1166312623,18366,1
1.092806,0.002029,2.715205,-424.782442,1166171738,18367,1
1.094835,0.002029,2.715541,-425.457417,1166315858,18368,1
1.096864,0.002029,2.715853,-426.084181,1166450107,18369,1
1.098893,0.002029,2.714926,-424.221971,1166051941,18370,2
1.102944,0.004051,2.714501,-423.368207,1165869414,18372,1
1.104973,0.002029,2.715694,-425.764772,1166381808,18373,1
1.107001,0.002028,2.715725,-425.827047,1166395032,18374,1
1.109024,0.002023,2.716004,-426.387518,1166514943,18375,2
1.113081,0.004057,2.716136,-426.652687,1166571368,18377,1
