t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.479462,0.002022,4.707294,-4426.6023,2021767328,3202,1
1.481478,0.002016,4.706762,-4425.53359,2021539019,3203,2
1.485517,0.004039,4.707032,-4426.07598,2021654725,3205,1
1.487533,0.002016,4.706718,-4425.4452,2021520159,3206,1
1.489549,0.002016,4.705339,-4422.67498,2020927622,3207,1
1.491571,0.002022,4.704942,-4421.87747,2020756953,3208,2
1.495603,0.004032,4.705747,-4423.4946,2021102725,3210,1
1.497626,0.002023,4.704977,-4421.94778,2020771993,3211,1
1.499642,0.002016,4.705148,-4422.29129,2020845558,3212,1
1.501658,0.002016,4.704785,-4421.56208,2020689770,3213,1
1.50368,0.002022,4.703347,-4418.67334,2020072236,3214,2
1.507712,0.004032,4.702863,-4417.70106,2019864122,3216,1
1.509734,0.002022,4.703746,-4419.47488,2020243660,3217,1
1.51175,0.002016,4.703191,-4418.35996,2020005122,3218,1
1.513766,0.002016,4.70364,-4419.26194,2020198217,3219,2
1.517805,0.004039,4.703865,-4419.71393,2020294392,3221,1
1.519821,0.002016,4.702606,-4417.18478,2019753717,3222,1
1.521843,0.002022,4.702094,-4416.15625,2019533842,3223,1
1.523859,0.002016,4.703174,-4418.32581,2019997808,3224,2
1.527898,0.004039,4.702689,-4417.35152,2019789566,3226,1
1.529914,0.002016,4.70268,-4417.33344,2019785457,3227,1
1.53193,0.002016,4.702757,-4417.48812,2019818693,3228,1
1.533952,0.002022,4.70124,-4414.44068,2019167149,3229,2
1.537984,0.004032,4.700434,-4412.82155,2018820886,3231,1
1.540006,0.002022,4.701232,-4414.42461,2019164018,3232,1
1.542022,0.002016,4.700881,-4413.7195,2019013025,3233,1
1.544038,0.002016,4.700948,-4413.8541,2019041720,3234,1
1.546061,0.002023,4.701226,-4414.41256,2019161367,3235,2
1.550093,0.004032,4.700175,-4412.30125,2018709587,3237,1
1.552115,0.002022,4.699407,-4410.75845,2018380081,3238,1
