t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.253485,0.002016,4.72328,-4458.71587,2028633261,1847,2
1.257524,0.004039,4.723569,-4459.29643,2028757371,1849,1
1.259539,0.002015,4.723687,-4459.53347,2028808219,1850,1
1.261556,0.002017,4.722664,-4457.47841,2028368893,1851,1
1.263571,0.002015,4.722299,-4456.74518,2028211815,1852,2
1.26761,0.004039,4.723425,-4459.00715,2028695624,1854,1
1.269626,0.002016,4.723228,-4458.61141,2028611092,1855,1
1.271648,0.002022,4.723281,-4458.71788,2028633567,1856,1
1.273664,0.002016,4.723363,-4458.8826,2028668977,1857,2
1.277703,0.004039,4.722437,-4457.0224,2028271118,1859,1
1.279719,0.002016,4.721908,-4455.95972,2028044179,1860,1
1.281735,0.002016,4.722991,-4458.13531,2028509165,1861,1
1.283757,0.002022,4.723066,-4458.28597,2028541435,1862,1
1.285773,0.002016,4.723413,-4458.98305,2028690554,1863,2
1.289812,0.004039,4.723726,-4459.61182,2028825117,1865,1
1.291828,0.002016,4.72294,-4458.03286,2028487052,1866,1
1.293844,0.002016,4.722306,-4456.75924,2028214924,1867,1
1.295866,0.002022,4.723192,-4458.53909,2028595367,1868,2
1.299898,0.004032,4.723526,-4459.21005,2028738676,1870,1
1.30192,0.002022,4.723589,-4459.33661,2028766225,1871,1
1.303936,0.002016,4.72391,-4459.98145,2028903952,1872,1
1.305952,0.002016,4.723185,-4458.52503,2028592246,1873,2
1.309991,0.004039,4.7223,-4456.74719,2028212459,1875,1
1.312007,0.002016,4.723059,-4458.27191,2028538218,1876,1
1.314029,0.002022,4.723354,-4458.86452,2028665050,1877,1
1.316045,0.002016,4.723226,-4458.60739,2028610057,1878,2
1.320084,0.004039,4.723559,-4459.27634,2028753347,1880,1
1.3221,0.002016,4.722953,-4458.05897,2028492770,1881,1
1.324116,0.002016,4.722167,-4456.48001,2028155420,1882,1
1.326138,0.002022,4.722935,-4458.02281,2028485148,1883,1
1.328154,0.002016,4.723677,-4459.51338,2028803713,1884,2
1.332192,0.004038,4.72352,-4459.19799,2028736334,1886,1
1.334208,0.002016,4.72391,-4459.98145,2028903945,1887,1
1.336224,0.002016,4.723391,-4458.93885,2028681093,1888,1
1.338247,0.002023,4.722307,-4456.76125,2028215553,1889,2
1.342279,0.004032,4.722763,-4457.67729,2028411293,1891,1
1.344301,0.002022,4.723612,-4459.38281,2028775811,1892,1
1.346317,0.002016,4.72328,-4458.71587,2028633209,1893,1
1.348333,0.002016,4.723585,-4459.32857,2028764313,1894,2
1.352371,0.004038,4.723202,-4458.55918,2028599980,1896,1
1.354387,0.002016,4.722034,-4456.21283,2028098239,1897,1
1.35641,0.002023,4.72226,-4456.66684,2028195194,1898,1
1.358426,0.002016,4.723265,-4458.68574,2028626754,1899,2
1.362464,0.004038,4.722908,-4457.96857,2028473287,1901,1
1.36448,0.002016,4.723241,-4458.63752,2028616679,1902,1
1.366496,0.002016,4.723251,-4458.65761,2028621114,1903,1
1.368519,0.002023,4.722346,-4456.8396,2028232196,1904,2
1.372551,0.004032,4.722476,-4457.10075,2028287690,1906,1
1.374573,0.002022,4.723538,-4459.23415,2028744035,1907,1
1.376589,0.002016,4.723284,-4458.7239,2028635100,1908,1
1.378605,0.002016,4.723695,-4459.54954,2028811534,1909,1
1.380628,0.002023,4.723577,-4459.3125,2028761013,1910,2
1.38466,0.004032,4.722487,-4457.12285,2028292946,1912,1
1.386682,0.002022,4.722406,-4456.96013,2028258078,1913,1
1.388698,0.002016,4.723537,-4459.23214,2028743842,1914,1
1.390714,0.002016,4.723185,-4458.52503,2028592458,1915,2
1.394752,0.004038,4.723602,-4459.36272,2028771570,1917,1
1.396768,0.002016,4.723501,-4459.15983,2028728097,1918,1
1.398791,0.002023,4.722418,-4456.98423,2028262899,1919,1
1.400807,0.002016,4.722222,-4456.5905,2028178896,1920,2
1.404845,0.004038,4.72339,-4458.93684,2028680612,1922,1
1.406861,0.002016,4.723048,-4458.24981,2028533701,1923,1
1.408877,0.002016,4.723472,-4459.10157,2028715849,1924,1
1.4109,0.002023,4.723687,-4459.53347,2028808064,1925,2
1.414931,0.004031,4.72261,-4457.36994,2028345490,1927,1
1.416954,0.002023,4.722421,-4456.99026,2028264425,1928,1
1.41897,0.002016,4.723683,-4459.52544,2028806289,1929,1
1.420986,0.002016,4.723478,-4459.11362,2028718567,1930,1
1.423008,0.002022,4.723793,-4459.74641,2028853484,1931,2
1.42704,0.004032,4.723944,-4460.04975,2028918220,1933,1
1.429063,0.002023,4.722965,-4458.08308,2028498163,1934,1
1.431079,0.002016,4.72246,-4457.06861,2028280974,1935,1
1.433095,0.002016,4.723503,-4459.16384,2028729241,1936,2
1.437133,0.004038,4.723331,-4458.81832,2028654995,1938,1
1.439149,0.002016,4.723352,-4458.86051,2028664045,1939,1
1.441171,0.002022,4.723496,-4459.14978,2028725989,1940,1
1.443187,0.002016,4.722504,-4457.157,2028299818,1941,2
1.447226,0.004039,4.721863,-4455.86932,2028024526,1943,1
1.449242,0.002016,4.722906,-4457.96456,2028472780,1944,1
1.451258,0.002016,4.723072,-4458.29803,2028544018,1945,1
1.45328,0.002022,4.723354,-4458.86452,2028665237,1946,2
1.457312,0.004032,4.723763,-4459.68615,2028840413,1948,1
1.459335,0.002023,4.723192,-4458.53909,2028595549,1949,1
1.461351,0.002016,4.722629,-4457.4081,2028353652,1950,1
1.463367,0.002016,4.723542,-4459.24219,2028745746,1951,1
1.465389,0.002022,4.723825,-4459.8107,2028867081,1952,2
1.469421,0.004032,4.7238,-4459.76047,2028856504,1954,1
