t_s,dt_s,volts,force_mN,raw_code,seq,n_held
1.725719,0.002023,1.947451,194.261612,3267280,2791,1
1.727735,0.002016,1.943004,193.825668,3259820,2792,1
1.729764,0.002029,1.943696,193.893506,3260980,2793,2
1.733789,0.004025,1.948112,194.32641,3268390,2795,1
1.735811,0.002022,1.942599,193.785966,3259140,2796,1
1.737827,0.002016,1.939392,193.471581,3253760,2797,1
1.739844,0.002017,1.936752,193.212779,3249330,2798,2
1.743882,0.004038,1.940197,193.550496,3255110,2800,1
1.745898,0.002016,1.943892,193.91272,3261310,2801,1
1.74792,0.002022,1.944643,193.986341,3262570,2802,1
1.749936,0.002016,1.942307,193.757341,3258650,2803,1
1.751959,0.002023,1.944023,193.925562,3261530,2804,2
1.755991,0.004032,1.950914,194.601093,3273090,2806,1
1.758013,0.002022,1.948267,194.341605,3268650,2807,1
1.760029,0.002016,1.952595,194.765883,3275910,2808,1
1.762045,0.002016,1.953208,194.825976,3276940,2809,2
1.766083,0.004038,1.946342,194.152896,3265420,2811,1
1.7681,0.002017,1.943296,193.854293,3260310,2812,1
1.770122,0.002022,1.95027,194.537961,3272010,2813,1
1.772138,0.002016,1.95716,195.213394,3283570,2814,2
1.776176,0.004038,1.950002,194.511689,3271560,2816,1
1.778192,0.002016,1.943749,193.898701,3261070,2817,1
1.780215,0.002023,1.948273,194.342193,3268660,2818,1
1.782231,0.002016,1.948756,194.389542,3269470,2819,2
1.786269,0.004038,1.953232,194.828328,3276980,2821,1
1.788285,0.002016,1.944095,193.93262,3261650,2822,1
1.790308,0.002023,1.951677,194.67589,3274370,2823,1
1.792323,0.002015,1.951522,194.660696,3274110,2824,1
1.794339,0.002016,1.938802,193.413743,3252770,2825,2
1.798378,0.004039,1.94664,194.182109,3265920,2827,1
1.800394,0.002016,1.945692,194.089175,3264330,2828,1
1.802416,0.002022,1.94456,193.978204,3262430,2829,1
1.804432,0.002016,1.949495,194.461987,3270710,2830,2
1.808471,0.004039,1.947355,194.252201,3267120,2832,1
1.810487,0.002016,1.94543,194.063491,3263890,2833,1
1.812509,0.002022,1.952916,194.797351,3276450,2834,1
1.814525,0.002016,1.950735,194.583545,3272790,2835,2
1.818564,0.004039,1.938629,193.396783,3252480,2837,1
1.82058,0.002016,1.943266,193.851352,3260260,2838,1
1.822595,0.002015,1.94937,194.449733,3270500,2839,1
1.824618,0.002023,1.949674,194.479535,3271010,2840,2
1.82865,0.004032,1.952052,194.712652,3275000,2842,1
1.830672,0.002022,1.962703,195.756779,3292870,2843,1
1.832688,0.002016,1.954621,194.964493,3279310,2844,1
1.834704,0.002016,1.941609,193.688915,3257480,2845,2
1.838743,0.004039,1.948053,194.320626,3268290,2847,1
1.840759,0.002016,1.956052,195.104776,3281710,2848,1
1.842781,0.002022,1.952952,194.80088,3276510,2849,1
1.844797,0.002016,1.95626,195.125166,3282060,2850,1
1.84682,0.002023,1.950461,194.556685,3272330,2851,2
1.850851,0.004031,1.955831,195.083111,3281340,2853,1
1.852874,0.002023,1.948857,194.399443,3269640,2854,1
1.85489,0.002016,1.951587,194.667068,3274220,2855,1
1.856906,0.002016,1.953238,194.828917,3276990,2856,2
1.860944,0.004038,1.949489,194.461399,3270700,2858,1
1.86296,0.002016,1.940447,193.575003,3255530,2859,1
1.864983,0.002023,1.951361,194.644913,3273840,2860,1
1.866999,0.002016,1.955938,195.0936,3281520,2861,2
1.871037,0.004038,1.960236,195.514937,3288730,2863,1
