t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
2.3999977,-5014.6065,0.0012460071,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4099977,-5014.6065,0.001941805,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4199977,-5014.6065,0.0011472089,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4299977,-5014.6065,0.0018705789,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4399977,-5014.6065,0.00069583289,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4499977,-5014.6065,0.00099359445,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4599977,-5014.6065,0.0014269421,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4699976,-5014.6065,0.0018251735,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4799976,-5014.6065,0.0012747264,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4899976,-5014.6065,0.0010385865,0.603933,0.136247,4.332631,0.082284059,40.000039
2.4999976,-5014.6065,0.0014925725,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5099976,-5014.6065,0.001549276,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5199976,-5014.6065,0.0010566394,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5299976,-5014.6065,0.0017422367,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5399976,-5014.6065,0.00035455353,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5499976,-5014.6065,0.0012035592,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5599976,-5014.6065,0.0014655825,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5699975,-5014.6065,0.0013361235,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5799975,-5014.6065,0.00063244861,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5899975,-5014.6065,0.001017514,0.603933,0.136247,4.332631,0.082284059,40.000039
2.5999975,-5014.6065,0.001512351,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6099975,-5014.6065,0.0013636969,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6199975,-5014.6065,0.00029497507,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6299975,-5014.6065,-5.3583384e-05,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6399975,-5014.6065,0.00088752977,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6499975,-5014.6065,0.00090461293,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6599975,-5014.6065,0.0011820083,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6699975,-5014.6065,0.00086219566,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6799974,-5014.6065,0.0012928391,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6899974,-5014.6065,0.00038466223,0.603933,0.136247,4.332631,0.082284059,40.000039
2.6999974,-5014.6065,0.0017956024,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7099974,-5014.6065,0.0011853071,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7199974,-5014.6065,0.00069524665,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7299974,-5014.6065,0.0012973922,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7399974,-5014.6065,0.0018224567,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7499974,-5014.6065,0.0022381972,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7599974,-5014.6065,0.0014514624,0.603933,0.136247,4.332631,0.082284059,40.000039
