index,time_ms,voltage_V
  Sanity check: 1.3435 V  (should be ~1.2V if generator connected)

1338,2679,0.726691
1339,2681,1.693236
1340,2683,2.029651
1341,2685,1.186142
1342,2687,0.354964
1343,2689,0.726536
1344,2691,1.692924
1345,2693,2.029783
1346,2695,1.186669
1347,2697,0.355291
1348,2699,0.725874
1349,2701,1.692561
1350,2703,2.030062
1351,2705,1.187385
1352,2707,0.355826
1353,2709,0.725174
1354,2711,1.691965
1355,2713,2.030143
1356,2715,1.187306
1357,2717,0.355982
1358,2719,0.725077
1359,2721,1.691401
1360,2723,2.030306
1361,2725,1.187790
1362,2727,0.356060
1363,2729,0.724144
1364,2731,1.690784
1365,2733,2.030537
1366,2735,1.188383
1367,2737,0.356026
1368,2739,0.724054
1369,2741,1.690399
1370,2743,2.030819
1371,2745,1.188883
1372,2747,0.356396
1373,2749,0.723744
1374,2751,1.690183
1375,2753,2.031033
1376,2755,1.189541
1377,2757,0.357041
1378,2759,0.723085
1379,2761,1.689693
1380,2763,2.031293
1381,2765,1.189893
1382,2767,0.357199
1383,2769,0.722585
