host_timestamp_s,monotonic_s,rs_raw_ohm,ls_raw_H,rs_dut_ohm,ls_dut_H,q_dut,phase_deg,status,displacement_mm
1777061171.302622,822663.312000,4.38444000,1.71984000e-06,-0.00684824,-6.59716599e-11,0.060528,-176.5362,0,3.387054
1777061171.316751,822663.328000,4.38705000,1.72002000e-06,-0.00423824,1.14028340e-10,0.169047,170.4050,0,3.387054
1777061171.332741,822663.343000,4.38705000,1.72002000e-06,-0.00423824,1.14028340e-10,0.169047,170.4050,0,3.387054
1777061171.333741,822663.343000,4.38699000,1.71924000e-06,-0.00429824,-6.65971660e-10,0.973520,-135.7687,0,3.387054
1777061171.348741,822663.359000,4.38699000,1.71924000e-06,-0.00429824,-6.65971660e-10,0.973520,-135.7687,0,3.387054
1777061171.349742,822663.359000,4.39139000,1.71923000e-06,0.00010176,-6.75971660e-10,41.739159,-88.6276,0,3.387054
1777061171.363747,822663.375000,4.39139000,1.71923000e-06,0.00010176,-6.75971660e-10,41.739159,-88.6276,0,3.387054
1777061171.365251,822663.375000,4.39471000,1.72012000e-06,0.00342176,2.14028340e-10,0.393009,21.4553,0,3.387054
1777061171.380774,822663.390000,4.39471000,1.72012000e-06,0.00342176,2.14028340e-10,0.393009,21.4553,0,3.387054
1777061171.381776,822663.390000,4.39130000,1.72029000e-06,0.00001176,3.84028340e-10,205.231247,89.7208,0,3.387054
1777061171.396843,822663.406000,4.39205000,1.72063000e-06,0.00076176,7.24028340e-10,5.971988,80.4941,0,3.387054
1777061171.411358,822663.421000,4.39205000,1.72063000e-06,0.00076176,7.24028340e-10,5.971988,80.4941,0,3.387054
1777061171.412946,822663.421000,4.38909000,1.72065000e-06,-0.00219824,7.44028340e-10,2.126638,115.1841,0,3.387054
1777061171.427011,822663.437000,4.38909000,1.72065000e-06,-0.00219824,7.44028340e-10,2.126638,115.1841,0,3.387054
1777061171.428012,822663.437000,4.38537000,1.72029000e-06,-0.00591824,3.84028340e-10,0.407709,157.8188,0,3.387054
1777061171.443012,822663.453000,4.38537000,1.72029000e-06,-0.00591824,3.84028340e-10,0.407709,157.8188,0,3.387054
1777061171.444012,822663.453000,4.38610000,1.71944000e-06,-0.00518824,-4.65971660e-10,0.564312,-150.5635,0,3.387054
1777061171.459017,822663.468000,4.38610000,1.71944000e-06,-0.00518824,-4.65971660e-10,0.564312,-150.5635,0,3.387054
1777061171.460016,822663.468000,4.38917000,1.71911000e-06,-0.00211824,-7.95971660e-10,2.361031,-112.9548,0,3.387054
1777061171.475535,822663.484000,4.38917000,1.71911000e-06,-0.00211824,-7.95971660e-10,2.361031,-112.9548,0,3.387054
1777061171.476535,822663.484000,4.39336000,1.71917000e-06,0.00207176,-7.35971660e-10,2.232041,-65.8666,0,3.387054
1777061171.491046,822663.500000,4.39336000,1.71917000e-06,0.00207176,-7.35971660e-10,2.232041,-65.8666,0,3.387054
1777061171.492046,822663.500000,4.39579000,1.71971000e-06,0.00450176,-1.95971660e-10,0.273521,-15.2975,0,3.387054
1777061171.507051,822663.515000,4.39280000,1.71993000e-06,0.00151176,2.40283401e-11,0.099867,5.7030,0,3.387054
1777061171.522146,822663.531000,4.39252000,1.72054000e-06,0.00123176,6.34028340e-10,3.234175,72.8185,0,3.387054
1777061171.537155,822663.546000,4.39252000,1.72054000e-06,0.00123176,6.34028340e-10,3.234175,72.8185,0,3.387054
1777061171.538157,822663.546000,4.38823000,1.72026000e-06,-0.00305824,3.54028340e-10,0.727354,143.9696,0,3.387054
1777061171.553805,822663.562000,4.38823000,1.72026000e-06,-0.00305824,3.54028340e-10,0.727354,143.9696,0,3.387054
1777061171.554804,822663.562000,4.38602000,1.71975000e-06,-0.00526824,-1.55971660e-10,0.186020,-169.4623,0,3.387054
1777061171.569859,822663.578000,4.38602000,1.71975000e-06,-0.00526824,-1.55971660e-10,0.186020,-169.4623,0,3.387054
1777061171.570859,822663.578000,4.38954000,1.71961000e-06,-0.00174824,-2.95971660e-10,1.063722,-133.2314,0,3.387054
1777061171.585864,822663.593000,4.38954000,1.71961000e-06,-0.00174824,-2.95971660e-10,1.063722,-133.2314,0,3.387054
1777061171.586864,822663.593000,4.39316000,1.71929000e-06,0.00187176,-6.15971660e-10,2.067717,-64.1904,0,3.387054
1777061171.601937,822663.609000,4.39316000,1.71929000e-06,0.00187176,-6.15971660e-10,2.067717,-64.1904,0,3.387054
1777061171.602937,822663.609000,4.39450000,1.71960000e-06,0.00321176,-3.05971660e-10,0.598575,-30.9037,0,3.387054
1777061171.618022,822663.625000,4.39308000,1.71940000e-06,0.00179176,-5.05971660e-10,1.774299,-60.5943,0,3.387054
1777061171.632538,822663.640000,4.39597000,1.72040000e-06,0.00468176,4.94028340e-10,0.663014,33.5449,0,3.387054
1777061171.647538,822663.656000,4.39156000,1.72003000e-06,0.00027176,1.24028340e-10,2.867609,70.7752,0,3.387054
1777061171.662544,822663.671000,4.39156000,1.72003000e-06,0.00027176,1.24028340e-10,2.867609,70.7752,0,3.387054
1777061171.664050,822663.671000,4.38830000,1.72046000e-06,-0.00298824,5.54028340e-10,1.164920,130.6437,0,3.387054
1777061171.679082,822663.687000,4.38990000,1.71972000e-06,-0.00138824,-1.85971660e-10,0.841707,-139.9124,0,3.387054
1777061171.694084,822663.703000,4.38840000,1.72013000e-06,-0.00288824,2.24028340e-10,0.487359,154.0173,0,3.387054
1777061171.709592,822663.718000,4.38840000,1.72013000e-06,-0.00288824,2.24028340e-10,0.487359,154.0173,0,3.387054
1777061171.710593,822663.718000,4.39112000,1.71965000e-06,-0.00016824,-2.55971660e-10,9.559495,-95.9719,0,3.387054
1777061171.725594,822663.734000,4.39016000,1.71978000e-06,-0.00112824,-1.25971660e-10,0.701536,-144.9489,0,3.387054
1777061171.740104,822663.750000,4.39016000,1.71978000e-06,-0.00112824,-1.25971660e-10,0.701536,-144.9489,0,3.387054
1777061171.741101,822663.750000,4.39539000,1.71951000e-06,0.00410176,-3.95971660e-10,0.606560,-31.2393,0,3.387054
1777061171.756107,822663.765000,4.39714000,1.71952000e-06,0.00585176,-3.85971660e-10,0.414428,-22.5105,0,3.387054
1777061171.772172,822663.781000,4.39372000,1.71950000e-06,0.00243176,-4.05971660e-10,1.048951,-46.3686,0,3.387054
1777061171.787176,822663.796000,4.39372000,1.71950000e-06,0.00243176,-4.05971660e-10,1.048951,-46.3686,0,3.387054
1777061171.788175,822663.796000,4.39307000,1.72047000e-06,0.00178176,5.64028340e-10,1.988989,63.3082,0,3.387054
1777061171.803273,822663.812000,4.39110000,1.72001000e-06,-0.00018824,1.04028340e-10,3.472265,106.0662,0,3.387054
1777061171.817787,822663.828000,4.38720000,1.71928000e-06,-0.00408824,-6.25971660e-10,0.962050,-136.1081,0,3.387054
1777061171.832787,822663.843000,4.38813000,1.71894000e-06,-0.00315824,-9.65971660e-10,1.921758,-117.4905,0,3.387054
1777061171.848299,822663.859000,4.38813000,1.71894000e-06,-0.00315824,-9.65971660e-10,1.921758,-117.4905,0,3.387054
1777061171.849300,822663.859000,4.39288000,1.71922000e-06,0.00159176,-6.85971660e-10,2.707754,-69.7303,0,3.387054
1777061171.864304,822663.875000,4.39288000,1.71922000e-06,0.00159176,-6.85971660e-10,2.707754,-69.7303,0,3.387054
1777061171.865369,822663.875000,4.39525000,1.71939000e-06,0.00396176,-5.15971660e-10,0.818310,-39.2938,0,3.387054
1777061171.880516,822663.890000,4.39525000,1.71939000e-06,0.00396176,-5.15971660e-10,0.818310,-39.2938,0,3.387054
1777061171.881516,822663.890000,4.39545000,1.71999000e-06,0.00416176,8.40283401e-11,0.126861,7.2300,0,3.387054
1777061171.896516,822663.906000,4.39596000,1.71998000e-06,0.00467176,7.40283401e-11,0.099563,5.6858,0,3.387054
1777061171.911517,822663.921000,4.39596000,1.71998000e-06,0.00467176,7.40283401e-11,0.099563,5.6858,0,3.387054
1777061171.912521,822663.921000,4.39303000,1.72069000e-06,0.00174176,7.84028340e-10,2.828291,70.5279,0,3.387054
1777061171.927537,822663.937000,4.39303000,1.72069000e-06,0.00174176,7.84028340e-10,2.828291,70.5279,0,3.387054
1777061171.928543,822663.937000,4.38770000,1.72053000e-06,-0.00358824,6.24028340e-10,1.092704,132.4635,0,3.387054
1777061171.943114,822663.953000,4.38770000,1.72053000e-06,-0.00358824,6.24028340e-10,1.092704,132.4635,0,3.387054
1777061171.944115,822663.953000,4.38646000,1.71976000e-06,-0.00482824,-1.45971660e-10,0.189959,-169.2443,0,3.387054
1777061171.959623,822663.968000,4.38986000,1.71984000e-06,-0.00142824,-6.59716599e-11,0.290225,-163.8159,0,3.387054
1777061171.974664,822663.984000,4.39336000,1.71920000e-06,0.00207176,-7.05971660e-10,2.141057,-64.9647,0,3.387054
1777061171.989665,822664.000000,4.39254000,1.71912000e-06,0.00125176,-7.85971660e-10,3.945179,-75.7766,0,3.387054
1777061172.005177,822664.015000,4.39254000,1.71912000e-06,0.00125176,-7.85971660e-10,3.945179,-75.7766,0,3.387054
1777061172.006176,822664.015000,4.39548000,1.71982000e-06,0.00419176,-8.59716599e-11,0.128866,-7.3430,0,3.387054
1777061172.021329,822664.031000,4.39247000,1.71948000e-06,0.00118176,-4.25971660e-10,2.264813,-66.1767,0,3.387054
1777061172.035721,822664.046000,4.39247000,1.71948000e-06,0.00118176,-4.25971660e-10,2.264813,-66.1767,0,3.387054
1777061172.037225,822664.046000,4.39247000,1.71999000e-06,0.00118176,8.40283401e-11,0.446763,24.0733,0,3.387054
1777061172.051926,822664.062000,4.39247000,1.71999000e-06,0.00118176,8.40283401e-11,0.446763,24.0733,0,3.387054
1777061172.052927,822664.062000,4.39175000,1.71975000e-06,0.00046176,-1.55971660e-10,2.122326,-64.7711,0,3.387054
1777061172.067912,822664.078000,4.39175000,1.71975000e-06,0.00046176,-1.55971660e-10,2.122326,-64.7711,0,3.387054
1777061172.068913,822664.078000,4.39034000,1.71943000e-06,-0.00094824,-4.75971660e-10,3.153852,-107.5924,0,3.387054
1777061172.084006,822664.093000,4.39034000,1.71943000e-06,-0.00094824,-4.75971660e-10,3.153852,-107.5924,0,3.387054
1777061172.085006,822664.093000,4.39034000,1.71930000e-06,-0.00094824,-6.05971660e-10,4.015250,-103.9850,0,3.387054
1777061172.100414,822664.109000,4.39034000,1.71930000e-06,-0.00094824,-6.05971660e-10,4.015250,-103.9850,0,3.387054
1777061172.101414,822664.109000,4.39295000,1.71921000e-06,0.00166176,-6.95971660e-10,2.631503,-69.1927,0,3.387054
1777061172.115561,822664.125000,4.39295000,1.71921000e-06,0.00166176,-6.95971660e-10,2.631503,-69.1927,0,3.387054
1777061172.116560,822664.125000,4.39470000,1.71901000e-06,0.00341176,-8.95971660e-10,1.650046,-58.7823,0,3.387054
1777061172.131758,822664.140000,4.39214000,1.71973000e-06,0.00085176,-1.75971660e-10,1.298096,-52.3908,0,3.387054
1777061172.146561,822664.156000,4.39214000,1.71973000e-06,0.00085176,-1.75971660e-10,1.298096,-52.3908,0,3.387054
1777061172.147563,822664.156000,4.39049000,1.72007000e-06,-0.00079824,1.64028340e-10,1.291111,127.7587,0,3.387054
1777061172.163315,822664.171000,4.39049000,1.72007000e-06,-0.00079824,1.64028340e-10,1.291111,127.7587,0,3.387054
1777061172.164313,822664.171000,4.38900000,1.72041000e-06,-0.00228824,5.04028340e-10,1.383989,125.8500,0,3.387054
1777061172.178969,822664.187000,4.39037000,1.72041000e-06,-0.00091824,5.04028340e-10,3.448873,106.1695,0,3.387054
1777061172.194558,822664.203000,4.38847000,1.71983000e-06,-0.00281824,-7.59716599e-11,0.169376,-170.3867,0,3.387054
1777061172.209231,822664.218000,4.38584000,1.71953000e-06,-0.00544824,-3.75971660e-10,0.433589,-156.5590,0,3.387054
1777061172.224235,822664.234000,4.39061000,1.71967000e-06,-0.00067824,-2.35971660e-10,2.186022,-114.5818,0,3.387054
1777061172.240236,822664.250000,4.39045000,1.71888000e-06,-0.00083824,-1.02597166e-09,7.690336,-97.4088,0,3.387054
1777061172.254744,822664.265000,4.39157000,1.71956000e-06,0.00028176,-3.45971660e-10,7.715171,-82.6148,0,3.387054
1777061172.270281,822664.281000,4.39247000,1.72048000e-06,0.00118176,5.74028340e-10,3.052003,71.8584,0,3.387054
1777061172.285411,822664.296000,4.39442000,1.72038000e-06,0.00313176,4.74028340e-10,0.951034,43.5623,0,3.387054
1777061172.300040,822664.312000,4.39442000,1.72038000e-06,0.00313176,4.74028340e-10,0.951034,43.5623,0,3.387054
1777061172.301040,822664.312000,4.38832000,1.72063000e-06,-0.00296824,7.24028340e-10,1.532625,123.1235,0,3.387054
1777061172.316041,822664.328000,4.38832000,1.72063000e-06,-0.00296824,7.24028340e-10,1.532625,123.1235,0,3.387054
1777061172.317041,822664.328000,4.38596000,1.71970000e-06,-0.00532824,-2.05971660e-10,0.242886,-166.3480,0,3.387054
1777061172.332360,822664.343000,4.38596000,1.71970000e-06,-0.00532824,-2.05971660e-10,0.242886,-166.3480,0,3.387054
1777061172.333360,822664.343000,4.38955000,1.71929000e-06,-0.00173824,-6.15971660e-10,2.226538,-114.1862,0,3.387054
1777061172.348361,822664.359000,4.38955000,1.71929000e-06,-0.00173824,-6.15971660e-10,2.226538,-114.1862,0,3.387054
1777061172.349362,822664.359000,4.38786000,1.71981000e-06,-0.00342824,-9.59716599e-11,0.175894,-170.0241,0,3.387054
1777061172.364871,822664.375000,4.38786000,1.71981000e-06,-0.00342824,-9.59716599e-11,0.175894,-170.0241,0,3.387054
1777061172.365505,822664.375000,4.39156000,1.71879000e-06,0.00027176,-1.11597166e-09,25.801928,-87.7805,0,3.387054
1777061172.380515,822664.390000,4.39412000,1.71926000e-06,0.00283176,-6.45971660e-10,1.433301,-55.0969,0,3.387054
1777061172.396110,822664.406000,4.39629000,1.71960000e-06,0.00500176,-3.05971660e-10,0.384360,-21.0248,0,3.387054
1777061172.410424,822664.421000,4.39629000,1.71960000e-06,0.00500176,-3.05971660e-10,0.384360,-21.0248,0,3.387054
1777061172.411425,822664.421000,4.38943000,1.72040000e-06,-0.00185824,4.94028340e-10,1.670434,120.9067,0,3.387054
1777061172.426507,822664.437000,4.38943000,1.72040000e-06,-0.00185824,4.94028340e-10,1.670434,120.9067,0,3.387054
1777061172.428105,822664.437000,4.38988000,1.72015000e-06,-0.00140824,2.44028340e-10,1.088786,132.5660,0,3.387054
1777061172.442657,822664.453000,4.38988000,1.72015000e-06,-0.00140824,2.44028340e-10,1.088786,132.5660,0,3.387054
1777061172.443659,822664.453000,4.38755000,1.72048000e-06,-0.00373824,5.74028340e-10,0.964819,136.0258,0,3.387054
1777061172.458661,822664.468000,4.38755000,1.72048000e-06,-0.00373824,5.74028340e-10,0.964819,136.0258,0,3.387054
1777061172.459660,822664.468000,4.38874000,1.71976000e-06,-0.00254824,-1.45971660e-10,0.359921,-160.2051,0,3.387054
1777061172.475187,822664.484000,4.38874000,1.71976000e-06,-0.00254824,-1.45971660e-10,0.359921,-160.2051,0,3.387054
1777061172.476188,822664.484000,4.38759000,1.71897000e-06,-0.00369824,-9.35971660e-10,1.590183,-122.1641,0,3.387054
1777061172.490423,822664.500000,4.38759000,1.71897000e-06,-0.00369824,-9.35971660e-10,1.590183,-122.1641,0,3.387054
1777061172.492422,822664.500000,4.38921000,1.71926000e-06,-0.00207824,-6.45971660e-10,1.952977,-117.1142,0,3.387054
1777061172.507457,822664.515000,4.39576000,1.71957000e-06,0.00447176,-3.35971660e-10,0.472068,-25.2705,0,3.387054
1777061172.522458,822664.531000,4.39270000,1.72054000e-06,0.00141176,6.34028340e-10,2.821815,70.4866,0,3.387054
1777061172.536903,822664.546000,4.39044000,1.72009000e-06,-0.00084824,1.84028340e-10,1.363152,126.2635,0,3.387054
1777061172.552910,822664.562000,4.39240000,1.72030000e-06,0.00111176,3.94028340e-10,2.226883,65.8171,0,3.387054
1777061172.567415,822664.578000,4.38833000,1.72065000e-06,-0.00295824,7.44028340e-10,1.580285,122.3255,0,3.387054
1777061172.583366,822664.593000,4.38916000,1.72009000e-06,-0.00212824,1.84028340e-10,0.543305,151.4846,0,3.387054
1777061172.597950,822664.609000,4.38916000,1.72009000e-06,-0.00212824,1.84028340e-10,0.543305,151.4846,0,3.387054
1777061172.598954,822664.609000,4.39131000,1.71961000e-06,0.00002176,-2.95971660e-10,85.473067,-89.3297,0,3.387054
1777061172.614464,822664.625000,4.39131000,1.71961000e-06,0.00002176,-2.95971660e-10,85.473067,-89.3297,0,3.387054
1777061172.615464,822664.625000,4.39151000,1.71966000e-06,0.00022176,-2.45971660e-10,6.969272,-81.8345,0,3.387054
1777061172.629986,822664.640000,4.39082000,1.71916000e-06,-0.00046824,-7.45971660e-10,10.009929,-95.7050,0,3.387054
1777061172.645407,822664.656000,4.39256000,1.72014000e-06,0.00127176,2.34028340e-10,1.156230,49.1441,0,3.387054
1777061172.660431,822664.671000,4.39256000,1.72014000e-06,0.00127176,2.34028340e-10,1.156230,49.1441,0,3.387054
1777061172.661430,822664.671000,4.39185000,1.72035000e-06,0.00056176,4.44028340e-10,4.966403,78.6156,0,3.387054
1777061172.676616,822664.687000,4.39185000,1.72035000e-06,0.00056176,4.44028340e-10,4.966403,78.6156,0,3.387054
1777061172.677616,822664.687000,4.39029000,1.72018000e-06,-0.00099824,2.74028340e-10,1.724801,120.1042,0,3.387054
1777061172.692122,822664.703000,4.38833000,1.72072000e-06,-0.00295824,8.14028340e-10,1.728962,120.0443,0,3.387054
1777061172.708123,822664.718000,4.39021000,1.72022000e-06,-0.00107824,3.14028340e-10,1.829920,118.6554,0,3.387054
1777061172.722635,822664.734000,4.39021000,1.72022000e-06,-0.00107824,3.14028340e-10,1.829920,118.6554,0,3.387054
1777061172.723632,822664.734000,4.38519000,1.71967000e-06,-0.00609824,-2.35971660e-10,0.243128,-166.3349,0,3.387054
1777061172.738633,822664.750000,4.38519000,1.71967000e-06,-0.00609824,-2.35971660e-10,0.243128,-166.3349,0,3.387054
1777061172.739634,822664.750000,4.39131000,1.71915000e-06,0.00002176,-7.55971660e-10,218.315552,-89.7376,0,3.387054
1777061172.754638,822664.765000,4.39270000,1.71933000e-06,0.00141176,-5.75971660e-10,2.563427,-68.6891,0,3.387054
1777061172.770150,822664.781000,4.39175000,1.71961000e-06,0.00046176,-2.95971660e-10,4.027323,-76.0553,0,3.387054
1777061172.785157,822664.796000,4.39175000,1.71961000e-06,0.00046176,-2.95971660e-10,4.027323,-76.0553,0,3.387054
1777061172.786155,822664.796000,4.39603000,1.72013000e-06,0.00474176,2.24028340e-10,0.296854,16.5338,0,3.387054
1777061172.801256,822664.812000,4.39355000,1.72014000e-06,0.00226176,2.34028340e-10,0.650133,33.0292,0,3.387054
1777061172.816263,822664.828000,4.38987000,1.72017000e-06,-0.00141824,2.64028340e-10,1.169714,130.5275,0,3.387054
1777061172.831840,822664.843000,4.38546000,1.72016000e-06,-0.00582824,2.54028340e-10,0.273857,164.6846,0,3.387054
1777061172.846841,822664.859000,4.38885000,1.71992000e-06,-0.00243824,1.40283401e-11,0.036150,177.9297,0,3.387054
1777061172.861846,822664.875000,4.38885000,1.71992000e-06,-0.00243824,1.40283401e-11,0.036150,177.9297,0,3.387054
1777061172.862846,822664.875000,4.39128000,1.71887000e-06,-0.00000824,-1.03597166e-09,789.672334,-90.0726,0,3.387054
1777061172.878209,822664.890000,4.39228000,1.71880000e-06,0.00099176,-1.10597166e-09,7.006781,-81.8777,0,3.387054
1777061172.892955,822664.906000,4.39368000,1.71933000e-06,0.00239176,-5.75971660e-10,1.513087,-56.5393,0,3.387054
1777061172.908465,822664.921000,4.39281000,1.71941000e-06,0.00152176,-4.95971660e-10,2.047818,-63.9726,0,3.387054
1777061172.923465,822664.937000,4.39281000,1.71941000e-06,0.00152176,-4.95971660e-10,2.047818,-63.9726,0,3.387054
1777061172.924465,822664.937000,4.39498000,1.72036000e-06,0.00369176,4.54028340e-10,0.772733,37.6945,0,3.387054
1777061172.939763,822664.953000,4.39498000,1.72036000e-06,0.00369176,4.54028340e-10,0.772733,37.6945,0,3.387054
1777061172.940763,822664.953000,4.38927000,1.72040000e-06,-0.00201824,4.94028340e-10,1.538007,123.0316,0,3.387054
1777061172.955768,822664.968000,4.38707000,1.72048000e-06,-0.00421824,5.74028340e-10,0.855031,139.4685,0,3.387054
1777061172.970603,822664.984000,4.38617000,1.72007000e-06,-0.00511824,1.64028340e-10,0.201362,168.6150,0,3.387054
1777061172.986156,822665.000000,4.38853000,1.71921000e-06,-0.00275824,-6.95971660e-10,1.585400,-122.2419,0,3.387054
1777061173.001235,822665.015000,4.38853000,1.71921000e-06,-0.00275824,-6.95971660e-10,1.585400,-122.2419,0,3.387054
1777061173.002438,822665.015000,4.39149000,1.71969000e-06,0.00020176,-2.15971660e-10,6.725860,-81.5432,0,3.387054
1777061173.016899,822665.031000,4.39412000,1.71988000e-06,0.00283176,-2.59716599e-11,0.057627,-3.2981,0,3.387054
1777061173.032205,822665.046000,4.39412000,1.71988000e-06,0.00283176,-2.59716599e-11,0.057627,-3.2981,0,3.387054
1777061173.033206,822665.046000,4.39270000,1.71948000e-06,0.00141176,-4.25971660e-10,1.895835,-62.1896,0,3.387054
1777061173.048417,822665.062000,4.39069000,1.71980000e-06,-0.00059824,-1.05971660e-10,1.112992,-131.9390,0,3.387054
1777061173.063402,822665.078000,4.39069000,1.71980000e-06,-0.00059824,-1.05971660e-10,1.112992,-131.9390,0,3.387054
1777061173.064402,822665.078000,4.39369000,1.72026000e-06,0.00240176,3.54028340e-10,0.926166,42.8048,0,3.387054
1777061173.078901,822665.093000,4.39369000,1.72026000e-06,0.00240176,3.54028340e-10,0.926166,42.8048,0,3.387054
